,Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
33,2253,K6mS-33cXSuAbeyq7QXPRA,Sally's Gluten Free Bakery,2162 Briarcliff Rd NE,Atlanta,GA,30329,33.8167245,-84.3356715,5.0,8,1,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'False', 'HasTV': 'False', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True'}","Bakeries, Specialty Food, Gluten-Free, Restaurants, Food","{'Monday': '0:0-0:0', 'Tuesday': '10:0-15:30', 'Wednesday': '10:0-15:30', 'Thursday': '10:0-15:30', 'Friday': '10:0-15:30', 'Saturday': '10:0-15:30'}"
35,2378,rsNwKKVGffTMZOtbEW98LQ,Sauced,753 Edgewood Ave,Atlanta,GA,30307,33.7548568,-84.3627295,3.5,123,0,"{'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'False', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': True, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'Caters': 'True', 'HappyHour': 'True'}","American (New), Restaurants, Nightlife, Southern, Bars","{'Tuesday': '17:30-1:0', 'Wednesday': '17:30-1:0', 'Thursday': '17:30-1:0', 'Friday': '17:30-1:0', 'Saturday': '17:30-1:0', 'Sunday': '17:30-1:0'}"
36,2428,XsQ_jdoFcHLwqfuayvCL3A,Waffold,"1409 N Highland Ave NE, Ste D",Atlanta,GA,30306,33.7927736,-84.3518195,3.5,17,0,"{'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': True}""}","Sandwiches, Breakfast & Brunch, Restaurants, American (New)","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '10:0-15:0'}"
38,2492,vD3b2volt0NB180B_lwqCQ,Wingnuts,2088 Briarcliff Rd NE,Atlanta,GA,30329,33.8142167,-84.3345337,2.5,92,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""'no'"", 'NoiseLevel': ""u'quiet'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'Caters': 'False', 'BikeParking': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Chicken Wings, Restaurants","{'Monday': '16:30-2:0', 'Tuesday': '16:30-2:0', 'Wednesday': '16:30-2:0', 'Thursday': '16:30-2:0', 'Friday': '16:30-2:0', 'Saturday': '16:30-2:0', 'Sunday': '16:30-2:0'}"
39,2496,MlXsuBBd9UwgBkQzrGDJqA,LanZhou Ramen,5231 Buford Hwy NE,Doraville,GA,30340,33.8948178851,-84.2821337016,4.0,471,1,"{'BikeParking': 'False', 'DogsAllowed': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'HappyHour': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""'average'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'HasTV': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': True, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'BYOB': 'False', 'RestaurantsDelivery': 'True', 'Caters': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'""}","Chinese, Restaurants, Japanese, Ramen","{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-21:30', 'Saturday': '10:30-21:30', 'Sunday': '10:30-21:30'}"
40,2531,Y6xGZZIQEtwjCkVHL-_GRg,Thai 5 and Sushi Bar,1148 Euclid Ave NE,Atlanta,GA,30307,33.7650783,-84.3499138,3.5,200,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'quiet'"", 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'BikeParking': 'True'}","Restaurants, Thai, Japanese, Sushi Bars","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '12:0-22:30', 'Sunday': '12:0-21:30'}"
42,2627,YLL_swwxBVRqVrK__r74WQ,Ted's Montana Grill - Decatur,201 West Ponce DeLeon,Decatur,GA,30030,33.7756958,-84.2987472,3.5,154,0,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'full_bar'"", 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'OutdoorSeating': 'False', 'Caters': 'False', 'BusinessAcceptsBitcoin': 'False', 'GoodForKids': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'HappyHour': 'True', 'DriveThru': 'False', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}""}","Restaurants, Burgers, Steakhouses, American (Traditional)","{'Monday': '11:30-20:0', 'Tuesday': '11:30-20:0', 'Wednesday': '11:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-20:0', 'Saturday': '11:30-20:0', 'Sunday': '11:30-20:0'}"
44,2670,OKiR3CeT6XeOImNK0Qoc9A,Teikyo Hibachi and Sushi,4363 Lawrenceville Hwy,Tucker,GA,30084,33.85549,-84.206464,2.5,9,1,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2'}","Sushi Bars, Restaurants, Japanese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-22:0'}"
46,2765,6vYL0UDABJEsg_iKFe1k-g,Domino's Pizza,3300 Buford Hwy NE,Brookhaven,GA,30329,33.8428055,-84.3294833,1.5,27,1,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Restaurants, Sandwiches, Pizza, Chicken Wings","{'Monday': '10:0-1:0', 'Tuesday': '10:0-1:0', 'Wednesday': '10:0-1:0', 'Thursday': '10:0-1:0', 'Friday': '10:0-3:0', 'Saturday': '10:0-3:0', 'Sunday': '10:0-1:0'}"
47,2816,yR1tWfK232EVAiTv35GUIQ,Eclectic Bistro & Bar,"1425 Piedmont Ave NE, Ste B",Atlanta,GA,30309,33.7935121,-84.3722804,4.0,173,0,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'HasTV': 'True', 'GoodForKids': 'False', 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'False', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'DogsAllowed': 'False', 'CoatCheck': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'GoodForDancing': 'False', 'WheelchairAccessible': 'True', 'Smoking': ""u'outdoor'"", 'ByAppointmentOnly': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}","Mediterranean, Lounges, Nightlife, Modern European, Cocktail Bars, Restaurants, American (New), Breakfast & Brunch, Bars","{'Monday': '0:0-0:0', 'Tuesday': '17:30-22:0', 'Wednesday': '17:30-22:0', 'Thursday': '17:30-22:0', 'Friday': '17:0-22:30', 'Saturday': '17:0-22:30', 'Sunday': '11:0-16:0'}"
48,2899,ZKT4K5aAhE3KC6xPG0phYw,Mix'D UP Burgers,"2371 Hosea L Williams Dr SE, Bldg 3",Atlanta,GA,30317,33.7506981161,-84.3095286613,3.5,117,1,"{'DriveThru': 'False', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'"", 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Burgers, Restaurants","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-19:0'}"
50,3088,gZ-Nn_7RWBv1FNdPbMTCZQ,Burger Joy,371 Blvd SE,Atlanta,GA,30312,33.7444797995,-84.3685283314,2.5,101,0,"{'OutdoorSeating': 'False', 'BikeParking': 'True', 'Caters': 'True', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""'average'"", 'Alcohol': ""u'none'"", 'GoodForKids': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'RestaurantsTakeOut': 'True'}","Burgers, Chicken Wings, Chinese, Restaurants","{'Monday': '15:0-3:0', 'Tuesday': '15:0-3:0', 'Wednesday': '15:0-3:0', 'Thursday': '15:0-3:0', 'Friday': '15:0-3:0', 'Saturday': '15:0-3:0', 'Sunday': '15:0-3:0'}"
51,3136,-edNk_JuTyWyp_pBev6j9A,Dynasty Garden,3274 Northlake Pkwy NE,Atlanta,GA,30345,33.8521138,-84.2535615,2.5,10,0,"{'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'quiet'""}","Chinese, Restaurants","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:30'}"
52,3200,bGlLTpXnqXJJ6ezxQzop1Q,MARKET Buckhead,3377 Peachtree Rd NE,Atlanta,GA,30326,33.847236,-84.366095,3.5,47,0,"{'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'False', 'RestaurantsAttire': ""u'dressy'"", 'NoiseLevel': ""u'quiet'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Asian Fusion, American (New)","{'Monday': '17:30-22:0', 'Tuesday': '17:30-22:0', 'Wednesday': '17:30-22:0', 'Thursday': '17:30-23:0', 'Friday': '17:30-23:0', 'Saturday': '17:30-23:0', 'Sunday': '17:30-22:0'}"
53,3226,1husXizAXarRjXNeH2wzLg,J Christopher's,10 Kings Cir NE,Atlanta,GA,30305,33.8180685613,-84.3812297657,2.5,25,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True'}","Soup, Breakfast & Brunch, Sandwiches, Restaurants, Food","{'Monday': '7:0-14:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}"
54,3314,VWuI68p6Ao_ENKaCGRazLA,Jack's Pizza & Wings,676 Highland Ave NE,Atlanta,GA,30312,33.7614220974,-84.3651514297,3.5,626,1,"{'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'loud'"", 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'free'"", 'BikeParking': 'True', 'HasTV': 'True', 'Alcohol': ""'full_bar'"", 'BYOBCorkage': ""'no'"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BusinessAcceptsBitcoin': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'RestaurantsDelivery': 'True', 'GoodForDancing': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'None'}","Music Venues, Pizza, Arts & Entertainment, Chicken Wings, Nightlife, Pubs, Sandwiches, Bars, Restaurants","{'Monday': '11:0-3:0', 'Tuesday': '11:0-3:0', 'Wednesday': '11:0-3:0', 'Thursday': '11:0-3:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '12:0-0:0'}"
55,3358,QIOR6bG27MzMde9zZJ2H2g,Subway,5511 Peachtree Industrial,Chamblee,GA,30341,33.8975463424,-84.3019626143,2.0,10,0,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'Caters': 'True'}","Restaurants, Sandwiches, Fast Food","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}"
56,3383,ssK5vKQ_eN0VyGoYKOmkeQ,Qing Mu,271 E Paces Ferry Rd NE,Atlanta,GA,30305,33.838906,-84.378577,3.5,174,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'Caters': 'False', 'GoodForKids': 'True', 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': True}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'False', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'RestaurantsDelivery': 'None', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}""}","Restaurants, Food, Singaporean, Noodles, Chinese, Soup, Japanese, Pan Asian, Vietnamese, Vegetarian","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-21:0'}"
